customer_id,country,industry,signup_date,lifecycle_stage,initial_risk_score,initial_risk_class,is_bad_actor,daily_tx_rate
CUST_012320,DE,retail_online,2024-12-24,established,48,medium,False,1.44
CUST_012321,DE,retail_online,2025-03-07,growing,5,low,False,2.02
CUST_012322,DE,retail_physical,2024-09-26,established,46,medium,False,1.52
CUST_012323,IT,restaurants_food,2024-10-28,established,19,low,False,9.74
CUST_012324,ES,professional_services,2024-07-13,established,34,medium,False,6.42
CUST_012325,DE,restaurants_food,2025-01-24,growing,0,low,False,0.87
CUST_012326,PT,construction_trades,2025-01-09,growing,0,low,False,3.53
CUST_012327,ES,travel_hospitality,2025-01-05,growing,37,medium,False,3.01
CUST_012328,BE,retail_physical,2024-10-31,established,42,medium,False,5.01
CUST_012329,IE,tech_software,2024-10-11,established,2,low,False,2.5
CUST_012330,FR,travel_hospitality,2024-03-05,mature,0,low,False,7.24
CUST_012331,IE,travel_hospitality,2025-03-06,growing,26,low,False,3.12
CUST_012332,DE,tech_software,2024-12-13,established,24,low,False,5.18
CUST_012333,PT,beauty_personal_care,2025-03-14,growing,26,low,False,4.19
CUST_012334,NL,wholesale_b2b,2024-12-16,established,22,low,False,0.1
CUST_012335,BE,retail_online,2024-09-22,established,25,low,False,0.62
CUST_012336,DE,logistics,2024-10-31,established,38,medium,False,4.75
CUST_012337,BE,beauty_personal_care,2025-03-20,growing,6,low,False,2.21
CUST_012338,FR,wholesale_b2b,2025-01-09,growing,0,low,False,1.03
CUST_012339,PT,construction_trades,2024-12-19,established,10,low,False,6.62
CUST_012340,PL,travel_hospitality,2024-12-27,established,38,medium,False,6.14
CUST_012341,BE,retail_physical,2024-11-03,established,26,low,False,5.23
CUST_012342,SE,logistics,2024-10-25,established,29,low,False,1.3
CUST_012343,DE,travel_hospitality,2024-09-27,established,17,low,False,6.24
CUST_012344,IE,restaurants_food,2025-03-25,growing,19,low,False,0.82
CUST_012345,DE,retail_online,2024-11-25,established,40,medium,False,6.77
CUST_012346,NL,travel_hospitality,2025-01-16,growing,46,medium,False,2.62
CUST_012347,NL,retail_physical,2024-12-14,established,12,low,False,3.54
CUST_012348,BE,logistics,2024-06-23,mature,9,low,False,5.17
CUST_012349,ES,logistics,2025-05-07,growing,14,low,False,1.01
CUST_012350,BE,logistics,2024-07-20,established,21,low,False,5.41
CUST_012351,NL,professional_services,2024-08-16,established,23,low,False,6.45
CUST_012352,ES,wholesale_b2b,2024-10-24,established,3,low,False,3.29
CUST_012353,PL,wholesale_b2b,2024-09-09,established,16,low,False,4.51
CUST_012354,NL,retail_physical,2024-09-18,established,33,medium,False,4.67
CUST_012355,IT,health_wellness,2024-10-18,established,36,medium,False,2.84
CUST_012356,NL,restaurants_food,2024-11-17,established,13,low,False,4.86
CUST_012357,FR,travel_hospitality,2024-12-11,established,0,low,False,6.06
CUST_012358,NL,beauty_personal_care,2024-11-22,established,49,medium,False,0.1
CUST_012359,NL,health_wellness,2024-06-20,mature,16,low,False,8.11
CUST_012360,IT,professional_services,2025-05-03,growing,16,low,False,1.78
CUST_012361,IT,construction_trades,2024-10-18,established,0,low,False,2.13
CUST_012362,IT,creative_media,2024-09-03,established,30,medium,False,0.1
CUST_012363,NL,travel_hospitality,2025-04-26,growing,30,medium,False,3.7
CUST_012364,ES,health_wellness,2024-06-08,mature,30,medium,False,6.17
CUST_012365,ES,wholesale_b2b,2024-10-18,established,3,low,False,5.21
CUST_012366,IT,retail_online,2024-10-08,established,24,low,False,6.57
CUST_012367,DE,retail_physical,2024-06-30,mature,28,low,False,9.01
CUST_012368,BE,beauty_personal_care,2025-02-02,growing,18,low,False,2.87
CUST_012369,IT,logistics,2025-02-23,growing,4,low,False,3.02
CUST_012370,DE,logistics,2024-09-03,established,22,low,False,2.95
CUST_012371,NL,logistics,2024-09-27,established,17,low,False,6.84
CUST_012372,IE,construction_trades,2025-02-19,growing,8,low,False,0.1
CUST_012373,FR,logistics,2024-06-26,mature,14,low,False,6.43
CUST_012374,IE,construction_trades,2024-09-09,established,24,low,False,7.64
CUST_012375,BE,tech_software,2025-02-18,growing,21,low,False,1.71
CUST_012376,FR,creative_media,2024-12-19,established,34,medium,False,0.12
CUST_012377,ES,creative_media,2024-08-12,established,21,low,False,7.36
CUST_012378,IT,travel_hospitality,2025-02-14,growing,16,low,False,1.11
CUST_012379,NL,wholesale_b2b,2025-04-12,growing,12,low,False,2.94
CUST_012380,BE,retail_physical,2024-01-19,mature,0,low,False,8.86
CUST_012381,PL,creative_media,2024-12-01,established,57,medium,False,5.25
CUST_012382,BE,travel_hospitality,2024-07-18,established,51,medium,False,5.31
CUST_012383,DE,retail_physical,2024-09-10,established,0,low,False,4.98
CUST_012384,NL,restaurants_food,2024-11-06,established,26,low,False,10.14
CUST_012385,DE,construction_trades,2024-04-08,mature,25,low,False,0.1
CUST_012386,ES,logistics,2024-09-07,established,40,medium,False,10.11
CUST_012387,SE,logistics,2024-09-30,established,33,medium,False,4.71
CUST_012388,IT,logistics,2024-10-07,established,11,low,False,7.64
CUST_012389,IE,tech_software,2024-12-03,established,32,medium,False,4.48
CUST_012390,NL,wholesale_b2b,2024-11-05,established,17,low,False,4.82
CUST_012391,NL,restaurants_food,2025-01-08,growing,50,medium,False,4.14
CUST_012392,FR,travel_hospitality,2024-06-12,mature,34,medium,False,6.27
CUST_012393,IE,retail_online,2024-07-23,established,31,medium,False,6.36
CUST_012394,PT,health_wellness,2025-02-06,growing,29,low,False,0.68
CUST_012395,FR,restaurants_food,2024-07-03,established,46,medium,False,4.81
CUST_012396,DE,construction_trades,2024-09-13,established,30,medium,False,4.7
CUST_012397,DE,professional_services,2025-02-11,growing,22,low,False,1.67
CUST_012398,FR,creative_media,2024-09-24,established,6,low,False,3.88
CUST_012399,ES,travel_hospitality,2025-03-05,growing,28,low,False,0.4
CUST_012400,NL,tech_software,2025-02-05,growing,15,low,False,0.1
CUST_012401,AT,creative_media,2024-07-13,established,47,medium,False,4.86
CUST_012402,IT,health_wellness,2025-01-24,growing,13,low,False,2.1
CUST_012403,FR,logistics,2025-03-22,growing,0,low,False,2.22
CUST_012404,FR,wholesale_b2b,2024-09-07,established,31,medium,False,2.0
CUST_012405,ES,tech_software,2024-11-19,established,45,medium,False,4.37
CUST_012406,NL,restaurants_food,2024-09-17,established,38,medium,False,2.32
CUST_012407,IT,retail_physical,2024-11-24,established,48,medium,False,5.17
CUST_012408,DE,construction_trades,2024-07-29,established,35,medium,False,4.5
CUST_012409,IT,creative_media,2024-12-09,established,39,medium,False,0.76
CUST_012410,PL,creative_media,2024-06-26,mature,37,medium,False,3.62
CUST_012411,DE,beauty_personal_care,2024-09-15,established,49,medium,False,3.22
CUST_012412,NL,retail_online,2024-06-24,mature,24,low,False,9.03
CUST_012413,DE,professional_services,2024-11-27,established,26,low,False,0.71
CUST_012414,NL,creative_media,2024-10-23,established,42,medium,False,4.36
CUST_012415,IE,restaurants_food,2024-05-16,mature,17,low,False,9.22
CUST_012416,DE,restaurants_food,2024-05-07,mature,24,low,False,5.2
CUST_012417,DE,health_wellness,2025-03-08,growing,8,low,False,0.69
CUST_012418,FR,restaurants_food,2024-07-29,established,20,low,False,4.89
CUST_012419,DE,retail_physical,2024-08-12,established,30,medium,False,2.45
CUST_012420,ES,restaurants_food,2024-07-29,established,3,low,False,9.53
CUST_012421,PL,beauty_personal_care,2024-12-27,established,23,low,False,9.07
CUST_012422,FR,retail_online,2024-08-19,established,11,low,False,4.17
CUST_012423,DE,retail_physical,2025-01-31,growing,5,low,False,2.61
CUST_012424,IE,creative_media,2024-10-13,established,42,medium,False,5.51
CUST_012425,IT,travel_hospitality,2024-08-03,established,0,low,False,7.64
CUST_012426,DE,health_wellness,2024-12-30,established,27,low,False,2.64
CUST_012427,FR,wholesale_b2b,2025-02-19,growing,65,high,False,3.51
CUST_012428,DE,logistics,2025-01-23,growing,38,medium,False,2.56
CUST_012429,BE,tech_software,2024-12-01,established,18,low,False,1.71
CUST_012430,IT,retail_online,2024-12-28,established,20,low,False,4.31
CUST_012431,IE,beauty_personal_care,2024-10-28,established,27,low,False,2.54
CUST_012432,IT,retail_physical,2024-12-16,established,34,medium,False,7.17
CUST_012433,NL,creative_media,2024-10-05,established,35,medium,False,1.92
CUST_012434,NL,professional_services,2025-05-01,growing,32,medium,False,1.43
CUST_012435,ES,restaurants_food,2024-09-27,established,19,low,False,4.94
CUST_012436,DE,beauty_personal_care,2024-04-06,mature,21,low,False,5.87
CUST_012437,DE,retail_online,2025-03-04,growing,42,medium,False,0.82
CUST_012438,IT,construction_trades,2025-01-17,growing,51,medium,False,2.81
CUST_012439,IE,retail_online,2024-12-18,established,22,low,False,4.69
CUST_012440,IT,retail_online,2024-03-19,mature,55,medium,False,12.6
CUST_012441,DE,health_wellness,2025-01-23,growing,19,low,False,2.38
CUST_012442,NL,creative_media,2024-08-03,established,18,low,False,4.89
CUST_012443,ES,professional_services,2025-04-08,growing,14,low,False,1.81
CUST_012444,ES,retail_online,2024-04-25,mature,13,low,False,5.9
CUST_012445,FR,tech_software,2024-11-20,established,16,low,False,6.03
CUST_012446,NL,wholesale_b2b,2025-02-19,growing,34,medium,False,2.1
CUST_012447,PT,travel_hospitality,2025-02-14,growing,16,low,False,2.38
CUST_012448,BE,retail_online,2024-05-29,mature,24,low,False,6.14
CUST_012449,FR,retail_physical,2024-12-17,established,30,medium,False,4.48
CUST_012450,PL,construction_trades,2025-03-21,growing,16,low,False,1.15
CUST_012451,NL,tech_software,2025-03-02,growing,22,low,False,2.49
CUST_012452,DE,beauty_personal_care,2024-09-03,established,26,low,False,3.05
CUST_012453,DE,restaurants_food,2024-06-09,mature,0,low,False,9.28
CUST_012454,NL,logistics,2025-01-04,growing,0,low,False,2.42
CUST_012455,NL,professional_services,2024-09-20,established,14,low,False,1.53
CUST_012456,IT,professional_services,2025-02-06,growing,38,medium,False,0.99
CUST_012457,NL,professional_services,2024-11-28,established,11,low,False,6.41
CUST_012458,NL,beauty_personal_care,2025-02-14,growing,31,medium,False,3.07
CUST_012459,NL,travel_hospitality,2025-01-06,growing,30,medium,False,1.18
CUST_012460,PT,wholesale_b2b,2024-12-12,established,45,medium,False,6.53
CUST_012461,NL,construction_trades,2025-02-21,growing,22,low,False,0.77
CUST_012462,NL,retail_physical,2024-08-03,established,14,low,False,8.42
CUST_012463,IT,wholesale_b2b,2025-03-20,growing,26,low,False,2.43
CUST_012464,BE,beauty_personal_care,2025-01-30,growing,22,low,False,2.53
CUST_012465,DE,professional_services,2025-01-04,growing,27,low,False,2.32
CUST_012466,SE,beauty_personal_care,2024-05-20,mature,48,medium,False,6.74
CUST_012467,ES,construction_trades,2024-12-20,established,15,low,False,3.48
CUST_012468,BE,logistics,2025-01-04,growing,0,low,False,4.18
CUST_012469,PL,professional_services,2024-09-25,established,25,low,False,5.53
CUST_012470,FR,construction_trades,2024-09-15,established,6,low,False,10.69
CUST_012471,DE,health_wellness,2024-10-19,established,27,low,False,2.7
CUST_012472,AT,retail_online,2025-03-07,growing,22,low,False,2.42
CUST_012473,DE,professional_services,2025-01-24,growing,21,low,False,1.9
CUST_012474,SE,logistics,2024-08-29,established,29,low,True,9.0
CUST_012475,DE,retail_online,2024-11-21,established,27,low,False,3.53
CUST_012476,PL,tech_software,2024-06-20,mature,32,medium,False,1.69
CUST_012477,PT,health_wellness,2024-05-20,mature,26,low,False,3.16
CUST_012478,FR,wholesale_b2b,2025-03-27,growing,30,medium,False,3.17
CUST_012479,NL,tech_software,2024-12-24,established,3,low,False,0.53
CUST_012480,FR,professional_services,2025-01-10,growing,36,medium,False,2.04
CUST_012481,BE,beauty_personal_care,2025-03-02,growing,33,medium,False,2.44
CUST_012482,IE,retail_physical,2025-01-09,growing,17,low,False,0.26
CUST_012483,DE,beauty_personal_care,2025-04-22,growing,12,low,False,0.1
CUST_012484,NL,restaurants_food,2025-02-22,growing,25,low,False,1.04
CUST_012485,ES,retail_online,2024-12-23,established,11,low,False,3.96
CUST_012486,FR,travel_hospitality,2024-11-23,established,21,low,False,2.95
CUST_012487,NL,wholesale_b2b,2025-02-24,growing,48,medium,False,2.24
CUST_012488,FR,beauty_personal_care,2025-03-06,growing,30,medium,False,1.08
CUST_012489,IT,retail_physical,2024-10-21,established,18,low,False,6.95
CUST_012490,ES,tech_software,2024-12-13,established,20,low,False,5.57
CUST_012491,IT,beauty_personal_care,2024-11-25,established,9,low,False,3.81
CUST_012492,ES,health_wellness,2024-03-13,mature,6,low,False,7.23
CUST_012493,FR,beauty_personal_care,2024-11-11,established,56,medium,False,5.29
CUST_012494,PL,travel_hospitality,2024-04-06,mature,29,low,False,3.91
CUST_012495,DE,beauty_personal_care,2025-05-04,growing,47,medium,False,1.44
CUST_012496,ES,beauty_personal_care,2024-08-31,established,37,medium,False,4.81
CUST_012497,PT,travel_hospitality,2024-12-06,established,0,low,False,4.09
CUST_012498,NL,beauty_personal_care,2025-02-06,growing,25,low,False,2.54
CUST_012499,BE,professional_services,2024-08-26,established,58,medium,False,3.2
CUST_012500,NL,retail_physical,2024-05-30,mature,0,low,False,7.43
CUST_012501,BE,health_wellness,2024-06-08,mature,24,low,False,1.8
CUST_012502,AT,retail_online,2024-09-03,established,24,low,False,4.27
CUST_012503,ES,logistics,2025-01-04,growing,58,medium,False,4.96
CUST_012504,FR,wholesale_b2b,2024-09-24,established,35,medium,False,4.28
CUST_012505,NL,health_wellness,2024-11-23,established,35,medium,False,6.8
CUST_012506,NL,logistics,2024-11-29,established,40,medium,False,4.19
CUST_012507,DE,tech_software,2025-06-28,new,30,medium,False,0.41
CUST_012508,NL,creative_media,2024-12-27,established,61,high,False,5.62
CUST_012509,DE,health_wellness,2024-08-31,established,24,low,False,3.85
CUST_012510,DK,professional_services,2024-04-17,mature,37,medium,False,6.34
CUST_012511,IE,restaurants_food,2024-08-26,established,23,low,False,5.73
CUST_012512,PL,health_wellness,2024-09-09,established,30,medium,False,2.17
CUST_012513,ES,health_wellness,2024-04-02,mature,15,low,False,8.44
CUST_012514,IE,retail_physical,2024-05-06,mature,17,low,False,2.06
CUST_012515,NL,tech_software,2024-10-06,established,31,medium,False,3.17
CUST_012516,FR,creative_media,2025-01-10,growing,10,low,False,1.39
CUST_012517,DE,retail_online,2024-11-01,established,39,medium,False,8.1
CUST_012518,NL,tech_software,2024-11-03,established,10,low,False,5.36
CUST_012519,NL,travel_hospitality,2024-10-19,established,0,low,False,4.28
CUST_012520,IT,health_wellness,2024-10-17,established,0,low,False,3.89
CUST_012521,PT,logistics,2024-12-22,established,41,medium,False,4.47
CUST_012522,FR,retail_online,2024-08-04,established,7,low,False,4.06
CUST_012523,NL,tech_software,2024-11-02,established,42,medium,False,2.27
CUST_012524,NL,tech_software,2024-09-09,established,43,medium,False,3.13
CUST_012525,FR,restaurants_food,2024-09-25,established,4,low,False,7.43
CUST_012526,DK,restaurants_food,2024-09-10,established,2,low,False,6.17
CUST_012527,DE,retail_physical,2024-08-05,established,42,medium,False,2.89
CUST_012528,NL,professional_services,2025-05-24,growing,8,low,False,1.25
CUST_012529,NL,construction_trades,2024-11-17,established,28,low,False,3.61
CUST_012530,FR,beauty_personal_care,2024-07-29,established,16,low,False,6.88
CUST_012531,PT,travel_hospitality,2024-08-04,established,27,low,False,6.08
CUST_012532,NL,creative_media,2024-05-19,mature,34,medium,False,7.49
CUST_012533,NL,beauty_personal_care,2024-10-03,established,11,low,False,4.92
CUST_012534,IT,creative_media,2024-05-14,mature,37,medium,False,3.82
CUST_012535,BE,wholesale_b2b,2025-02-18,growing,15,low,False,0.78
CUST_012536,ES,retail_physical,2025-04-19,growing,26,low,False,5.42
CUST_012537,ES,wholesale_b2b,2025-03-28,growing,23,low,False,3.48
CUST_012538,AT,retail_online,2024-08-18,established,37,medium,False,2.38
CUST_012539,NL,logistics,2025-01-10,growing,26,low,False,2.03
CUST_012540,PT,logistics,2024-11-22,established,16,low,False,8.04
CUST_012541,DE,health_wellness,2024-05-01,mature,22,low,False,3.41
CUST_012542,FR,professional_services,2024-08-16,established,45,medium,False,5.11
CUST_012543,IT,logistics,2024-07-29,established,23,low,False,3.66
CUST_012544,FR,creative_media,2024-11-01,established,54,medium,False,5.31
CUST_012545,NL,retail_physical,2024-08-11,established,31,medium,False,5.33
CUST_012546,NL,logistics,2024-03-29,mature,18,low,False,7.17
CUST_012547,NL,tech_software,2024-10-07,established,0,low,False,6.56
CUST_012548,ES,travel_hospitality,2025-03-01,growing,34,medium,True,0.1
CUST_012549,NL,retail_online,2024-11-04,established,52,medium,False,0.68
CUST_012550,IT,health_wellness,2025-04-06,growing,21,low,False,1.41
CUST_012551,NL,tech_software,2024-02-07,mature,11,low,False,8.49
CUST_012552,NL,logistics,2024-11-25,established,1,low,False,2.51
CUST_012553,NL,health_wellness,2025-01-03,growing,31,medium,False,1.41
CUST_012554,FR,travel_hospitality,2024-03-20,mature,6,low,False,2.33
CUST_012555,IT,wholesale_b2b,2025-01-28,growing,7,low,False,0.47
CUST_012556,NL,retail_physical,2025-04-20,growing,4,low,False,0.65
